HGT,UWind,VWind,TMP,isoBar_Pa,latitude,longitude,forecast_time_hr,forecast_time_unix
771.30554,-2.8725314,2.4705956,290.0807,92500.0,37.0,-78.75,12,1747242000
772.0096,-2.7125313,1.7105957,290.28067,92500.0,37.0,-78.5,12,1747242000
772.6976,-1.8425314,2.1505957,290.2707,92500.0,37.0,-78.25,12,1747242000
773.49756,-1.1325314,2.8605957,290.6807,92500.0,37.0,-78.0,12,1747242000
774.2496,-0.90253145,3.2305956,291.4207,92500.0,37.0,-77.75,12,1747242000
774.8096,-0.76253146,3.3805957,291.56067,92500.0,37.0,-77.5,12,1747242000
762.08954,1.3674686,0.8705957,291.51068,92500.0,37.25,-81.5,12,1747242000
761.19354,0.25746858,1.2405957,291.95068,92500.0,37.25,-81.25,12,1747242000
763.20953,-1.0625315,1.5205957,291.4007,92500.0,37.25,-81.0,12,1747242000
766.53754,-1.1825315,1.2405957,289.7407,92500.0,37.25,-80.75,12,1747242000
767.48157,-1.3125315,1.4805957,289.1207,92500.0,37.25,-80.5,12,1747242000
767.27356,-0.9225314,0.6605957,288.72067,92500.0,37.25,-80.25,12,1747242000
768.2176,-0.83253145,1.1505957,288.9607,92500.0,37.25,-80.0,12,1747242000
768.84155,-2.0825315,1.7305957,289.03067,92500.0,37.25,-79.75,12,1747242000
769.48157,-2.8125315,1.1805958,289.1207,92500.0,37.25,-79.5,12,1747242000
