HGT,UWind,VWind,TMP,isoBar_Pa,latitude,longitude,forecast_time_hr,forecast_time_unix
423.97717,1.1996216,-1.8909644,283.52292,97500.0,37.25,-80.75,12,1745762400
419.3972,0.9196216,-2.2709644,284.27292,97500.0,37.25,-80.5,12,1745762400
417.1572,0.48962158,-1.9809643,284.68292,97500.0,37.25,-80.25,12,1745762400
416.01718,1.0396216,-2.4109643,285.05292,97500.0,37.25,-80.0,12,1745762400
415.6172,1.9996216,-5.2609644,283.95294,97500.0,37.25,-79.75,12,1745762400
414.41718,1.5596216,-2.9409645,283.42294,97500.0,37.25,-79.5,12,1745762400
413.19717,1.6596216,-5.440964,284.10294,97500.0,37.25,-79.25,12,1745762400
412.5972,0.7196216,-4.440964,283.65292,97500.0,37.25,-79.0,12,1745762400
411.5972,0.07962158,-4.3609643,283.70294,97500.0,37.25,-78.75,12,1745762400
411.07718,-0.09037842,-7.7609644,283.01294,97500.0,37.25,-78.5,12,1745762400
409.8372,0.99962157,-8.410964,282.41293,97500.0,37.25,-78.25,12,1745762400
408.3372,1.3796216,-7.3709645,282.20294,97500.0,37.25,-78.0,12,1745762400
406.9972,1.6796216,-8.380964,282.1129,97500.0,37.25,-77.75,12,1745762400
405.6772,2.4696217,-9.170964,281.91293,97500.0,37.25,-77.5,12,1745762400
432.8772,-1.8603784,-2.4809644,283.15292,97500.0,37.5,-81.5,12,1745762400
430.4972,-1.0303785,-2.8509643,283.27292,97500.0,37.5,-81.25,12,1745762400
428.7172,-0.20037842,-2.5509644,283.49292,97500.0,37.5,-81.0,12,1745762400
427.51718,0.3796216,-2.2609644,283.34293,97500.0,37.5,-80.75,12,1745762400
424.8972,0.68962157,-2.2809644,283.37292,97500.0,37.5,-80.5,12,1745762400
420.85718,0.9596216,-1.6809644,283.57294,97500.0,37.5,-80.25,12,1745762400
417.3172,0.9196216,-2.1109643,284.1129,97500.0,37.5,-80.0,12,1745762400
417.29718,0.7896216,-2.2409644,283.3629,97500.0,37.5,-79.75,12,1745762400
414.3372,0.8596216,-1.8909644,284.14294,97500.0,37.5,-79.5,12,1745762400
413.47717,1.6796216,-3.5809643,283.35294,97500.0,37.5,-79.25,12,1745762400
412.8772,1.4596215,-2.9509645,283.08292,97500.0,37.5,-79.0,12,1745762400
411.73718,0.46962157,-3.6709642,282.90292,97500.0,37.5,-78.75,12,1745762400
411.3372,0.93962157,-7.2809644,282.35294,97500.0,37.5,-78.5,12,1745762400
409.7772,1.9396216,-8.020965,282.29294,97500.0,37.5,-78.25,12,1745762400
408.0372,2.0696216,-6.8709645,281.98294,97500.0,37.5,-78.0,12,1745762400
406.3172,2.5596216,-8.960964,282.14294,97500.0,37.5,-77.75,12,1745762400
404.29718,3.5096216,-10.300964,282.35294,97500.0,37.5,-77.5,12,1745762400
630.956,0.58382326,-1.4876392,285.75964,95000.0,36.5,-81.5,12,1745762400
630.86,0.58382326,-2.837639,285.75964,95000.0,36.5,-81.25,12,1745762400
630.428,0.80382323,-3.7876391,285.31964,95000.0,36.5,-81.0,12,1745762400
630.108,0.46382323,-5.507639,284.12964,95000.0,36.5,-80.75,12,1745762400
629.82,-0.7461768,-5.1276393,284.32965,95000.0,36.5,-80.5,12,1745762400
630.236,-1.1461768,-4.847639,283.85965,95000.0,36.5,-80.25,12,1745762400
630.268,-1.6461768,-6.447639,283.12964,95000.0,36.5,-80.0,12,1745762400
629.836,-1.5261768,-8.187639,282.86966,95000.0,36.5,-79.75,12,1745762400
628.94,-1.1961768,-6.467639,282.36966,95000.0,36.5,-79.5,12,1745762400
628.524,-0.84617674,-7.287639,282.61966,95000.0,36.5,-79.25,12,1745762400
627.356,-0.90617675,-7.447639,282.02966,95000.0,36.5,-79.0,12,1745762400
625.724,-1.3761767,-6.867639,281.56964,95000.0,36.5,-78.75,12,1745762400
624.796,-0.9961768,-7.687639,281.37964,95000.0,36.5,-78.5,12,1745762400
623.868,-0.41617677,-8.457639,281.38965,95000.0,36.5,-78.25,12,1745762400
622.444,0.32382324,-9.11764,281.40964,95000.0,36.5,-78.0,12,1745762400
620.812,0.42382324,-10.187639,281.06964,95000.0,36.5,-77.75,12,1745762400
619.116,0.80382323,-9.78764,280.81964,95000.0,36.5,-77.5,12,1745762400
639.148,0.11382324,-1.6276392,283.16965,95000.0,36.75,-81.5,12,1745762400
636.572,0.54382324,-2.4076393,283.96964,95000.0,36.75,-81.25,12,1745762400
635.724,1.2738233,-3.867639,283.60965,95000.0,36.75,-81.0,12,1745762400
633.34,1.0338233,-4.037639,283.87964,95000.0,36.75,-80.75,12,1745762400
631.004,0.67382324,-4.347639,284.07965,95000.0,36.75,-80.5,12,1745762400
630.78,0.67382324,-4.217639,283.89966,95000.0,36.75,-80.25,12,1745762400
630.476,-0.19617675,-5.477639,283.27966,95000.0,36.75,-80.0,12,1745762400
630.204,-0.35617676,-8.057639,282.72964,95000.0,36.75,-79.75,12,1745762400
629.692,-0.13617676,-6.267639,282.25964,95000.0,36.75,-79.5,12,1745762400
629.212,-0.60617673,-7.387639,282.43964,95000.0,36.75,-79.25,12,1745762400
627.804,-0.49617675,-7.037639,281.81964,95000.0,36.75,-79.0,12,1745762400
626.572,-0.75617677,-6.907639,281.54965,95000.0,36.75,-78.75,12,1745762400
625.244,-0.8661768,-8.137639,281.25964,95000.0,36.75,-78.5,12,1745762400
623.372,-0.06617676,-9.467639,281.30966,95000.0,36.75,-78.25,12,1745762400
621.82,0.16382325,-9.477639,281.17966,95000.0,36.75,-78.0,12,1745762400
620.604,0.67382324,-10.387639,280.92966,95000.0,36.75,-77.75,12,1745762400
619.036,1.1538233,-10.197639,280.51965,95000.0,36.75,-77.5,12,1745762400
642.06,-0.26617676,-1.5576391,282.03964,95000.0,37.0,-81.5,12,1745762400
640.668,0.5038232,-2.2176392,282.53964,95000.0,37.0,-81.25,12,1745762400
639.084,1.1338233,-2.5476391,282.76965,95000.0,37.0,-81.0,12,1745762400
636.828,0.8738232,-2.8076391,283.04965,95000.0,37.0,-80.75,12,1745762400
636.076,1.4238232,-3.7376392,282.28964,95000.0,37.0,-80.5,12,1745762400
632.444,1.2738233,-2.9776392,283.38965,95000.0,37.0,-80.25,12,1745762400
630.748,0.80382323,-4.687639,283.26965,95000.0,37.0,-80.0,12,1745762400
630.46,1.4538232,-7.7976394,282.41965,95000.0,37.0,-79.75,12,1745762400
629.548,1.2838233,-5.207639,281.85965,95000.0,37.0,-79.5,12,1745762400
628.94,0.53382325,-6.687639,282.20966,95000.0,37.0,-79.25,12,1745762400
627.948,0.23382324,-6.477639,281.64966,95000.0,37.0,-79.0,12,1745762400
627.052,-0.41617677,-6.137639,281.58966,95000.0,37.0,-78.75,12,1745762400
625.66,-0.6161768,-8.677639,281.39966,95000.0,37.0,-78.5,12,1745762400
623.484,0.30382323,-9.477639,280.93964,95000.0,37.0,-78.25,12,1745762400
622.14,0.70382327,-9.07764,280.75964,95000.0,37.0,-78.0,12,1745762400
620.908,1.2038232,-9.967639,280.53964,95000.0,37.0,-77.75,12,1745762400
619.484,1.7238232,-10.187639,280.17966,95000.0,37.0,-77.5,12,1745762400
647.532,-0.9361768,-1.7176392,280.90964,95000.0,37.25,-81.5,12,1745762400
645.916,-0.0061767576,-1.8976392,281.32965,95000.0,37.25,-81.25,12,1745762400
642.492,0.40382326,-1.9976392,282.12964,95000.0,37.25,-81.0,12,1745762400
639.468,1.2038232,-1.8976392,282.12964,95000.0,37.25,-80.75,12,1745762400
635.436,0.90382326,-2.2276392,282.88965,95000.0,37.25,-80.5,12,1745762400
633.484,0.52382326,-2.127639,283.18964,95000.0,37.25,-80.25,12,1745762400
632.284,1.6738232,-3.857639,282.78964,95000.0,37.25,-80.0,12,1745762400
631.02,2.4038231,-6.367639,281.73965,95000.0,37.25,-79.75,12,1745762400
629.564,1.3238232,-3.367639,281.29965,95000.0,37.25,-79.5,12,1745762400
628.748,1.6038232,-5.957639,281.97964,95000.0,37.25,-79.25,12,1745762400
627.836,0.55382323,-4.927639,281.55966,95000.0,37.25,-79.0,12,1745762400
626.844,0.03382324,-4.887639,281.58966,95000.0,37.25,-78.75,12,1745762400
625.852,0.26382324,-8.297639,280.96964,95000.0,37.25,-78.5,12,1745762400
624.172,0.97382325,-8.797639,280.36966,95000.0,37.25,-78.25,12,1745762400
622.524,1.2838233,-7.8976393,280.18964,95000.0,37.25,-78.0,12,1745762400
621.116,1.6838232,-9.027639,280.08966,95000.0,37.25,-77.75,12,1745762400
619.66,2.4338233,-9.847639,279.87964,95000.0,37.25,-77.5,12,1745762400
648.06,-2.4161768,-3.137639,281.46964,95000.0,37.5,-81.5,12,1745762400
645.804,-1.0261768,-2.847639,281.87964,95000.0,37.5,-81.25,12,1745762400
644.172,-0.19617675,-2.5576391,282.08966,95000.0,37.5,-81.0,12,1745762400
642.876,0.38382325,-2.317639,281.90964,95000.0,37.5,-80.75,12,1745762400
640.268,0.6838232,-2.2776392,281.96964,95000.0,37.5,-80.5,12,1745762400
636.38,0.96382326,-1.6776391,282.17966,95000.0,37.5,-80.25,12,1745762400
633.004,1.5438232,-3.4876392,282.01965,95000.0,37.5,-80.0,12,1745762400
632.156,1.4138232,-4.117639,280.86966,95000.0,37.5,-79.75,12,1745762400
629.836,1.2338233,-3.1676393,281.78964,95000.0,37.5,-79.5,12,1745762400
628.46,2.1338232,-4.3776393,281.19965,95000.0,37.5,-79.25,12,1745762400
627.692,1.2538233,-3.617639,280.99963,95000.0,37.5,-79.0,12,1745762400
626.412,0.67382324,-3.9976392,280.80966,95000.0,37.5,-78.75,12,1745762400
625.612,1.0838232,-7.977639,280.30966,95000.0,37.5,-78.5,12,1745762400
623.996,1.9938233,-8.747639,280.23965,95000.0,37.5,-78.25,12,1745762400
622.028,2.0038233,-7.6276393,279.96964,95000.0,37.5,-78.0,12,1745762400
620.444,2.4338233,-9.877639,280.11966,95000.0,37.5,-77.75,12,1745762400
618.572,3.5338233,-11.257639,280.31964,95000.0,37.5,-77.5,12,1745762400
853.96136,0.5872754,-1.4860474,284.318,92500.0,36.5,-81.5,12,1745762400
853.8174,0.5872754,-2.8360474,284.30798,92500.0,36.5,-81.25,12,1745762400
852.7134,1.4572754,-6.586047,283.008,92500.0,36.5,-81.0,12,1745762400
851.3534,0.5372754,-6.876047,281.98798,92500.0,36.5,-80.75,12,1745762400
851.2574,-0.64272463,-6.0060472,282.218,92500.0,36.5,-80.5,12,1745762400
851.3534,-0.9927246,-5.4060473,281.788,92500.0,36.5,-80.25,12,1745762400
850.8894,-1.6427246,-6.816047,281.11798,92500.0,36.5,-80.0,12,1745762400
850.21735,-1.5727246,-8.416047,280.888,92500.0,36.5,-79.75,12,1745762400
849.0174,-1.4027246,-6.526047,280.448,92500.0,36.5,-79.5,12,1745762400
848.74536,-1.0027246,-7.7560472,280.638,92500.0,36.5,-79.25,12,1745762400
847.1134,-0.9927246,-7.8660474,280.11798,92500.0,36.5,-79.0,12,1745762400
845.1614,-1.3927246,-6.9460473,279.668,92500.0,36.5,-78.75,12,1745762400
844.1214,-1.0227246,-8.236048,279.468,92500.0,36.5,-78.5,12,1745762400
843.20935,-0.3627246,-8.806047,279.438,92500.0,36.5,-78.25,12,1745762400
841.75336,0.30727538,-9.376047,279.418,92500.0,36.5,-78.0,12,1745762400
839.86536,0.49727538,-10.336047,279.11798,92500.0,36.5,-77.75,12,1745762400
837.99335,0.8872754,-10.096047,278.848,92500.0,36.5,-77.5,12,1745762400
860.1694,0.08727539,-1.6860473,281.668,92500.0,36.75,-81.5,12,1745762400
858.1214,0.5872754,-2.5260475,282.478,92500.0,36.75,-81.25,12,1745762400
856.87335,2.0072753,-6.1760473,281.55798,92500.0,36.75,-81.0,12,1745762400
854.53735,1.6572754,-7.1560473,281.568,92500.0,36.75,-80.75,12,1745762400
852.5054,0.9972754,-6.9860473,281.938,92500.0,36.75,-80.5,12,1745762400
851.73737,0.8872754,-5.8860474,281.51797,92500.0,36.75,-80.25,12,1745762400
851.1614,-0.28272462,-6.0360475,281.218,92500.0,36.75,-80.0,12,1745762400
850.4734,-0.3527246,-8.376047,280.748,92500.0,36.75,-79.75,12,1745762400
849.64136,-0.3227246,-6.4460473,280.358,92500.0,36.75,-79.5,12,1745762400
849.28937,-0.83272463,-7.7460475,280.468,92500.0,36.75,-79.25,12,1745762400
847.40137,-0.6827246,-7.5360475,279.938,92500.0,36.75,-79.0,12,1745762400
845.99335,-0.7727246,-7.3060474,279.608,92500.0,36.75,-78.75,12,1745762400
844.4574,-1.0027246,-8.716047,279.288,92500.0,36.75,-78.5,12,1745762400
842.6174,-0.12272461,-9.786047,279.358,92500.0,36.75,-78.25,12,1745762400
840.95337,0.04727539,-9.7660475,279.258,92500.0,36.75,-78.0,12,1745762400
839.52936,0.6472754,-10.776048,279.008,92500.0,36.75,-77.75,12,1745762400
837.6894,1.1572754,-10.536047,278.608,92500.0,36.75,-77.5,12,1745762400
862.1534,-0.4327246,-1.9760474,280.358,92500.0,37.0,-81.5,12,1745762400
861.1294,0.60727537,-2.5660474,280.95798,92500.0,37.0,-81.25,12,1745762400
859.51337,1.6272753,-4.026047,280.638,92500.0,37.0,-81.0,12,1745762400
857.2574,1.4372754,-4.9160476,280.64798,92500.0,37.0,-80.75,12,1745762400
856.0094,1.9572754,-6.2160473,279.92798,92500.0,37.0,-80.5,12,1745762400
853.09735,1.8672754,-5.3960476,280.89798,92500.0,37.0,-80.25,12,1745762400
851.3694,0.8172754,-5.4960475,281.158,92500.0,37.0,-80.0,12,1745762400
850.4894,1.3472754,-8.166047,280.448,92500.0,37.0,-79.75,12,1745762400
849.2414,0.8672754,-5.3960476,279.98798,92500.0,37.0,-79.5,12,1745762400
848.8254,0.1372754,-7.1860476,280.218,92500.0,37.0,-79.25,12,1745762400
847.41736,-0.08272461,-7.066047,279.718,92500.0,37.0,-79.0,12,1745762400
846.4574,-0.5227246,-6.7160473,279.608,92500.0,37.0,-78.75,12,1745762400
844.9374,-0.5727246,-9.296047,279.418,92500.0,37.0,-78.5,12,1745762400
842.40936,0.12727539,-9.586047,279.02798,92500.0,37.0,-78.25,12,1745762400
840.9374,0.5072754,-9.566048,278.878,92500.0,37.0,-78.0,12,1745762400
839.52936,1.0872754,-10.426047,278.638,92500.0,37.0,-77.75,12,1745762400
837.8334,1.6172754,-10.576047,278.26797,92500.0,37.0,-77.5,12,1745762400
866.55334,-1.6127247,-2.6460474,278.878,92500.0,37.25,-81.5,12,1745762400
865.41736,-0.11272461,-2.4660473,279.638,92500.0,37.25,-81.25,12,1745762400
862.4734,0.5072754,-3.0860474,280.068,92500.0,37.25,-81.0,12,1745762400
859.1614,1.8572754,-3.4060473,279.718,92500.0,37.25,-80.75,12,1745762400
855.6894,1.2172754,-4.1860476,280.45798,92500.0,37.25,-80.5,12,1745762400
853.84937,0.79727536,-3.8660474,280.73798,92500.0,37.25,-80.25,12,1745762400
852.52136,1.7972754,-4.6660476,280.64798,92500.0,37.25,-80.0,12,1745762400
850.52136,2.3172753,-6.8460474,279.73798,92500.0,37.25,-79.75,12,1745762400
848.8094,0.8772754,-3.7860475,279.348,92500.0,37.25,-79.5,12,1745762400
848.42535,1.2672753,-6.3260474,279.978,92500.0,37.25,-79.25,12,1745762400
847.19336,0.2972754,-5.5360475,279.55798,92500.0,37.25,-79.0,12,1745762400
846.2334,-0.02272461,-5.5960474,279.568,92500.0,37.25,-78.75,12,1745762400
844.74536,0.5672754,-8.826047,278.98798,92500.0,37.25,-78.5,12,1745762400
842.63336,0.8372754,-8.936048,278.418,92500.0,37.25,-78.25,12,1745762400
